proj_id,display_name,policy_desc,aum,aum_year_ago,class_count,aum_growth_rate
M0283_2560,KF-HSMUS,ตราสารทุน,122114180.18,349473775.37,1,-0.6505769852095097
M0283_2566,UIFT,ผสม,8394247533.57,1683493527.25,3,3.986207192184498
M0283_2569,K-GB6MCZ,ตราสารหนี้,4321733612.17,0.0,1,
M0284_2555,SCBEMBONDFUND,ตราสารหนี้,1131556346.88,896645771.2,8,0.2619881599013334
M0285_2546,ABV-M,ผสม,307085207.82,473431795.98,2,-0.3513633633661295
M0285_2560,FP APREIT,ทรัพย์สินทางเลือก,98380983.18,110370762.02,2,-0.10863183890881678
M0285_2563,LHMEGA,ตราสารทุน,15871085.75,88990228.61,3,-0.8216536130100858
M0285_2564,SCBABOND,ตราสารหนี้,2070681631.76,4187516338.88,8,-0.5055107934662226
M0286_2553,I-GOLDRMF,ทรัพย์สินทางเลือก,176254395.72,95217935.17,1,0.8510629893971056
M0287_2559,UPINCM-M,ผสม,60934581.5,96709848.75,2,-0.3699237224791958
M0288_2554,KTEF,ตราสารทุน,3459702469.19,2112416013.3,1,0.6377940933070658
M0288_2569,ES-GRID,ตราสารทุน,4991374629.0,0.0,1,
M0289_2564,B-USALPHA,ตราสารทุน,1012350216.92,1126113042.35,1,-0.10102256270169552
M0289_2569,U-WXUSFX,ตราสารทุน,211495144.14,0.0,1,
M0290_2569,B5/26,ตราสารหนี้,3441797075.75,0.0,1,
M0291_2549,KF-ORTFLEX,ผสม,507686295.15,334224546.27,1,0.5189976344223104
M0291_2558,TISCOC20,ตราสารทุน,55953027.7,70033756.04,1,-0.20105630678951092
M0291_2564,ONE-APACESG,ตราสารทุน,152665938.84,195984738.96,1,-0.2210314963801404
M0291_2569,UGUSD3M16,ตราสารหนี้,50268254.59,0.0,1,
M0292_2562,ES-SET50RMF2,ตราสารทุน,358619074.86,270759546.34,1,0.3244928192104166
M0292_2569,TLQUANT-GROW,ผสม,238171487.6,0.0,4,
M0293_2563,SCBDM,ผสม,29889568.69,62389452.07,1,-0.5209195192728353
M0293_2567,ONE-BTCETFOF-UI,อื่น ๆ,533672865.35,619985278.93,1,-0.1392168758086676
M0294_2563,MIPLUS,ผสม,68631063.02,40251834.82,2,0.7050418527977054
M0294_2564,PRINCIPAL USEQ,ตราสารทุน,929816081.63,1706211912.93,7,-0.4550406812989196
M0295_2564,SCBRMCTECH,ตราสารทุน,802611598.15,599462503.79,1,0.3388854066361522
M0296_2552,GC,ตราสารทุน,90702496.75,120855731.73,1,-0.2494977652145154
M0296_2553,ES-OIL,ทรัพย์สินทางเลือก,181444444.13,242347018.92,1,-0.2513031728692493
M0297_2568,B-CNA500P,ตราสารทุน,794420761.25,297878501.25,1,1.6669288247266554
M0297_2569,UGUSD6M14,ตราสารหนี้,10176578.0,0.0,1,
M0298_2549,HAPPY D5,ผสม,3420808.9,2536710.73,1,0.34852147686543655
M0298_2560,SCBWIN,ผสม,874462634.8599999,1337067321.97,3,-0.34598458844122415
M0298_2561,ASP-VIETRMF,ตราสารทุน,767534874.52,790459743.62,1,-0.02900194384980692
M0298_2567,KKP US500-H FUND,ตราสารทุน,833123425.61,541719265.8,6,0.5379246746553501
M0298_2569,UGUSD6M15,ตราสารหนี้,4451721.9,0.0,1,
M0299_2553,KT-OIL,ทรัพย์สินทางเลือก,382397216.61,439899961.02,1,-0.13071777564305265
M0299_2569,UGUSD6M16,ตราสารหนี้,4777929.57,0.0,1,
M0300_2548,UOBSAS100,ตราสารทุน,188364691.21,138354685.55,1,0.36146232027629366
M0300_2559,SCBMPLUS,ผสม,3909057021.24,5811955670.88,3,-0.32741107424033034
M0300_2563,DAOL-CHIG,ตราสารทุน,270333180.81,227841256.62,1,0.1864979364157442
M0301_2554,KFUS,ตราสารทุน,614135920.37,1170055523.0600002,2,-0.4751224123417028
M0301_2567,KKP US500-UH FUND,ตราสารทุน,2965989088.22,5156174203.69,6,-0.4247694179732331
M0303_2564,ABCA,ตราสารทุน,413372298.84000003,604041121.92,3,-0.31565536875029576
M0304_2558,K-SGM,ผสม,128759914.95,386602286.67,1,-0.6669447662633505
M0304_2559,KTSTPLUS,ตราสารหนี้,233807443574.32,37881236690.65,7,5.172117491402526
M0304_2561,PRINCIPAL CHEQ,ตราสารทุน,1418235730.8600001,1106288341.44,3,0.28197656771285673
M0304_2563,TCLOUD,ตราสารทุน,492985728.85,522335073.11,1,-0.056188729746315946
M0304_2566,B-PREMIUMRMF,ตราสารทุน,141867225.3,150648393.69,1,-0.05828916044116361
M0305_2562,ASP-LEGACY-UI,ตราสารทุน,394347562.89,599102333.19,1,-0.3417692753919953
M0305_2563,ES-GGREEN,ตราสารทุน,2215388756.5,2765563299.27,1,-0.19893760627906232
M0305_2566,KFCSI300,ตราสารทุน,590999599.14,248060418.16,3,1.382482475534661
M0306_2552,SCBTMF,ตราสารหนี้,5073650739.48,4337705121.57,1,0.1696624360771739
M0307_2559,ES-GINFRA,ตราสารทุน,3562586815.7200003,2198101333.02,8,0.6207564056318169
M0307_2563,AIA-ES50,ตราสารทุน,17279923716.39,12524936399.53,1,0.3796416337122821
M0308_2564,ASP-CHINABOND,ตราสารหนี้,12608643.1,20861119.08,2,-0.395591240736065
M0309_2552,TISCOUS,ตราสารทุน,1119097850.7,937098346.1500001,2,0.19421601296996371
M0309_2556,KF-EUROPE,ตราสารทุน,636530909.0,740917490.17,1,-0.14088826698644807
M0309_2558,PRINCIPAL EUEQ,ตราสารทุน,237631354.09999996,601795215.21,7,-0.6051292065905225
M0309_2566,ES-GDIV-Acc,ตราสารทุน,283243327.6,222190145.72,1,0.27477898122870914
M0309_2568,X-FIXED6M2R,ตราสารหนี้,500951173.07,0.0,1,
M0310_2564,SCBRMMLCA,ตราสารทุน,117672874.82,80993180.43,1,0.4528738616666763
M0311_2555,SCBSMART2FUND,ผสม,1908179520.7800002,1090642032.0,8,0.7495928680474697
M0311_2559,B-HY (UH) AI,ตราสารหนี้,55696903.13,91589786.46,1,-0.39188740052009496
M0311_2563,PRINCIPAL GEDTECH,ตราสารทุน,705098949.73,633531897.11,7,0.11296519235490643
M0311_2564,SCBNDQ,ตราสารทุน,9620828116.039999,5130689561.98,8,0.8751530373876677
M0312_2564,LHVN,ตราสารทุน,229609476.26000002,326179559.87,5,-0.2960641790322126
M0313_2566,B-DYNAMICSSF,ตราสารหนี้,186935909.68,151351941.52,1,0.23510744429596797
M0314_2553,KT-MINING,ตราสารทุน,1049430286.83,455106445.06,1,1.3059007364566018
M0315_2547,K-EQD,ตราสารทุน,5607337597.29,24916271.64,4,224.04721726857846
M0315_2559,KTWP,ผสม,891172254.84,1130850131.44,4,-0.2119448633700024
M0315_2560,LHGINCOME,ผสม,60364452.83,26177210.77,4,1.3059925429175125
M0316_2550,Q-PORT,ผสม,19277413.66,16468735.57,1,0.1705460676116739
M0316_2557,KFHEALTH,ตราสารทุน,3587866208.24,3693898778.04,2,-0.028704784882129797
M0316_2562,KKP PGE-H FUND,ตราสารทุน,3143806749.54,1770708805.6000001,4,0.775451016902087
M0317_2559,KFGBRAND,ตราสารทุน,3608799976.77,7351316740.32,4,-0.5090947507435368
M0317_2565,SCBRMWORLD,ตราสารทุน,2537591816.2,755152437.56,2,2.360370290797582
M0318_2550,ES-WDEQ,ตราสารทุน,3307715809.57,2099674562.0,1,0.5753468987209649
M0318_2567,ASP-INDIARMF,ตราสารทุน,28778027.9,26441132.61,1,0.08838105857523626
M0319_2564,KT-EUROTECH,ตราสารทุน,1917102501.34,1262247659.1599998,6,0.5188005994131077
M0319_2568,MSF-UI,ผสม,216966100.77,203061710.35,1,0.06847371863476481
M0320_2550,ES-EMEQ,ตราสารทุน,1276861912.46,471071951.72,1,1.710545401393273
M0320_2566,B-DYNAMICRMF,ตราสารหนี้,755185357.35,590270742.44,1,0.2793880893169345
M0320_2568,ASP-JPSMALL,ตราสารทุน,36846727.56,0.0,1,
M0322_2550,ES-PREMIUMBRAND,ตราสารทุน,204437245.2,291085133.72,1,-0.29767198143258045
M0322_2560,LHSELECT,ผสม,294726955.65,350475813.0,3,-0.15906620452008202
M0322_2561,SCBGEAR,ตราสารทุน,7281325413.96,729439205.08,4,8.982086736291386
M0324_2546,TW-BAL,ผสม,36241793.67,41712059.33,1,-0.1311435049687344
M0324_2550,BCARE,ตราสารทุน,4596286094.16,4360721461.94,1,0.054019646582793346
M0324_2558,TISCOC21,ตราสารทุน,32888195.54,42232675.6,1,-0.22126185299043666
M0324_2562,SCBMILD,ผสม,56074059.36,239724386.16,8,-0.7660894652470845
M0325_2562,SCBCLASSIC,ผสม,541934135.12,1457742445.6,8,-0.6282373907985217
M0327_2556,K-EUROPE,ตราสารทุน,3631760293.88,5077634224.2,2,-0.28475346322288553
M0327_2558,ES-ASIARMF,ตราสารทุน,1050479841.87,799691704.2,1,0.3136060263634781
M0327_2562,SCBSPICY,ผสม,173470616.4,294354144.56,8,-0.41067377644944136
M0327_2566,DTOP,ตราสารทุน,14615635.39,6860262.58,1,1.1304775465314623
M0328_2550,I-20,ผสม,10194494.88,10638160.8,1,-0.04170513384230856
M0328_2558,ES-CORMF,ตราสารทุน,2304989869.3,2787403498.98,1,-0.17306917705188019
M0328_2564,SCBGA,ผสม,14323463899.86,19046166771.06,6,-0.2479608063905009
M0328_2567,DAOL-KOREAEQ,ตราสารทุน,987911061.78,168216785.0,1,4.872844744833282
M0329_2558,ES-JERMF,ตราสารทุน,289402821.59,125501994.85,1,1.305961924636292
M0329_2563,SCBMLCA,ตราสารทุน,337549089.25,1494564318.94,8,-0.7741488372414763
M0329_2569,KTGOV6M32,ตราสารหนี้,3283794061.6,0.0,1,
M0330_2558,ES-GQGRMF,ตราสารทุน,6813875860.28,6101850027.26,1,0.11669015623770274
M0331_2561,KFGOODRMF,ผสม,357034706.47,335419583.42,1,0.06444204249974983
M0331_2563,AIA-THDIS,ตราสารทุน,2222810756.27,1763126118.13,1,0.2607213593021631
M0332_2560,ES-HEALTHPLUS,ตราสารทุน,1204181997.29,982784639.61,1,0.22527555759098705
M0332_2561,M-ATECH,ตราสารทุน,529721783.19,284964296.51,3,0.8589057986476947
M0332_2564,TFINTECH,ตราสารทุน,119752781.36,122034031.49,1,-0.018693557052459786
M0333_2560,ASP-SME,ตราสารทุน,341171961.63,477967942.42,2,-0.2862032547567691
M0334_2563,LHGOLD,ทรัพย์สินทางเลือก,210417475.14000002,98043997.25,3,1.1461535743331805
M0335_2563,AIA-TEQ,ตราสารทุน,12687608409.37,9771513582.7,1,0.29842816079515133
M0336_2551,UOBSC,ทรัพย์สินทางเลือก,104061216.43,24469888.46,1,3.2526232434653277
M0336_2561,KT-BRAIN,ตราสารทุน,331417267.92,287470874.24,4,0.1528725085495466
M0337_2550,K-MONEY,ตราสารหนี้,19704981685.25,21014144506.64,1,-0.062299125285653845
M0337_2553,BFIXED,ตราสารหนี้,39541504391.28,36406646949.77,1,0.08610673336204622
M0337_2561,ASP-INDIA,ตราสารทุน,100692705.77000001,238432591.32999998,2,-0.5776890012882618
M0337_2567,UGISFX,ตราสารหนี้,2708384979.7599998,5766361018.5,3,-0.530312970160767
M0338_2563,KT-Ashares,ตราสารทุน,9011639940.54,7844135031.7,6,0.1488379412289358
M0341_2562,SCBRAA,ผสม,217893905.92,574085670.4,4,-0.6204505404773817
M0342_2549,KFFLEX,ผสม,97841648.34,90115312.93,1,0.08573831859188763
M0342_2563,AIA-ST,ตราสารหนี้,3034342016.18,3228882512.6,1,-0.060250100665121376
M0343_2562,B-IR-FOF,ทรัพย์สินทางเลือก,978777260.2,1020807792.48,1,-0.04117379646749064
M0343_2563,SCBDM2,ผสม,28422446.32,42050515.93,1,-0.3240880476397998
M0343_2566,ASP-TOPBRANDRMF,ตราสารทุน,15258591.23,17012307.28,1,-0.10308513837283573
M0344_2564,TLUSNDQ-H,ตราสารทุน,1912208089.71,921821109.7,3,1.0743808853892642
M0344_2566,PRINCIPAL GQE,ตราสารทุน,1900143947.81,573680816.3000001,8,2.3121971204565095
M0345_2561,UNI-M,ตราสารทุน,1048233499.5,1404351694.1999998,2,-0.2535819169591029
M0345_2562,K-GNEXT,ตราสารทุน,8964614961.86,1784807102.98,2,4.0227360407140065
M0346_2549,PRINCIPAL DAILY FIX,ตราสารหนี้,26012682.21,28168453.21,1,-0.0765313943200362
M0347_2560,ASP-FLEXPLUS,ผสม,77226580.62,91662696.98,1,-0.15749172603059924
M0347_2564,B-VIETNAM,ตราสารทุน,2485952940.62,3949910551.19,1,-0.3706305729199234
M0347_2568,X-NUCTECH,ตราสารทุน,407137732.56,46266099.82,1,7.799914713883052
M0348_2561,SCBLTSET,ตราสารทุน,776574745.71,519084823.23,8,0.4960459465521869
M0348_2563,AIA-GCA,ผสม,407201617.92,297964263.13,1,0.3666122696812819
M0349_2558,B-GLOBAL,ตราสารทุน,7712085293.85,4977668779.24,1,0.5493367750811851
M0350_2554,B-TREASURY,ตราสารหนี้,43405504698.47,39649024545.54,1,0.09474331830321292
M0350_2563,K-ASIACV,ผสม,2785220018.46,2748917140.36,2,0.013206246767861973
M0351_2548,PRINCIPAL EEF,ตราสารทุน,10761274255.56,9187340471.099998,6,0.1713154954266709
M0351_2563,AIA-GMA,ผสม,2664314315.78,2085549899.68,1,0.2775116606842176
M0352_2564,K-GDBOND,ตราสารหนี้,90664932635.28,18393344310.14,2,3.9292250015293666
M0353_2563,MHEALTH,ตราสารทุน,91709055.0,126219225.72,2,-0.2734145335082
M0353_2564,UHERO,ตราสารทุน,226914662.57,237591804.27,1,-0.044939015185332276
M0353_2569,FP QUANT,ตราสารทุน,27104855.05,0.0,2,
M0354_2563,AIA-GAA,ผสม,17546206896.77,12850166561.52,1,0.36544587284279695
M0355_2564,MTOP2,ผสม,93733694.78,109605990.89,1,-0.14481230433771952
M0356_2561,BCAP-MSCITH,ตราสารทุน,80243876.96,79391415.85,1,0.010737446874742984
M0356_2567,ES-ALPHABONDS,ตราสารหนี้,157906176.85,383074707.54,1,-0.5877927366595674
M0357_2549,KF-GB70,ผสม,186518913.29999998,394716521.76,2,-0.5274610941839184
M0357_2559,KTWG,ผสม,2915845305.4,3384085130.92,4,-0.13836526192610998
M0357_2568,LHTHAIESGX,ผสม,101855385.39,76353060.94000001,3,0.33400526627269467
M0357_2569,UWEQP,ตราสารทุน,91749472.19,0.0,1,
M0358_2563,MVIET,ตราสารทุน,152530963.82,151774929.95,1,0.0049812829447464235
M0358_2568,TLTECH-H,ตราสารทุน,10558006579.44,1935300456.14,1,4.455487051606539
M0359_2547,KKP PLUS FUND,ตราสารหนี้,88700482782.84999,84592479081.37999,4,0.04856228054881817
M0359_2552,X-EQRMF,ตราสารทุน,4259258.09,3191905.92,1,0.33439336770928385
M0362_2558,ES-HEALTHCARE,ตราสารทุน,802336320.23,366663689.17,1,1.1882077334851795
M0362_2569,KFTGB6M60,ตราสารหนี้,2816474130.81,0.0,1,
M0363_2549,ABEG,ตราสารทุน,173954904.81,403548585.85,1,-0.5689368990264299
M0363_2558,ONE-ULTRA,ผสม,242254277.14,248958772.08,1,-0.026930141420546616
M0363_2559,KKP SM CAP FUND,ตราสารทุน,294994144.43,384649704.85,4,-0.23308365842881007
M0363_2564,KFINFRARMF,ตราสารทุน,81547345.16,76144821.55,1,0.07095063722031925
M0363_2569,SCBRARE,ตราสารทุน,8090984866.08,0.0,8,
M0364_2548,ONE-SG,ผสม,642673026.34,672761705.1,2,-0.0447241252465872
M0364_2561,ASP-EVOCHINA,ตราสารทุน,743863101.37,1127760849.11,1,-0.34040705353707057
M0364_2564,ES-CONBOND,ผสม,281237953.78,491920594.09,1,-0.42828587142146424
M0364_2567,BCAP-DHSL,ตราสารหนี้,10835488132.93,10428494893.98,1,0.03902703535722529
M0365_2568,UIFTRMF,ผสม,112248018.25,0.0,1,
M0366_2558,SCBGIFUND,ตราสารทุน,996807109.84,164379243.0,5,5.064069231904177
M0366_2561,KKP GNP RMF-H,ตราสารทุน,806914362.64,640300878.28,1,0.2602112382034574
M0367_2556,TISCOJP,ตราสารทุน,1042722150.5,188973935.13,1,4.517809372931166
M0367_2558,ES-HEALTHCARERMF,ตราสารทุน,324145157.89,236977430.55,1,0.3678313463762888
M0367_2564,ES-STARTECHRMF,ตราสารทุน,134345339.32,54214869.48,1,1.4780164668580515
M0367_2567,SCBCLIMATE,ตราสารทุน,544725597.32,319050131.56,4,0.7073354417895292
M0367_2569,LHHUMANOID,ตราสารทุน,128453835.84,0.0,1,
M0368_2559,UFIN,ผสม,865635378.3499999,1057675218.86,2,-0.1815678736587849
M0368_2568,SCBDLITE,ตราสารหนี้,1879126218.42,4213244475.3599997,3,-0.5539954471169304
M0369_2555,K-USXNDQ,ตราสารทุน,16493953774.199999,12338678014.83,2,0.3367683113519717
M0369_2561,KKP GNP RMF-UH,ตราสารทุน,1147399127.43,668010555.51,1,0.7176362229096898
M0369_2564,B-SIPSSF,ตราสารทุน,467771164.19,405607562.42,1,0.15326046042906505
M0370_2563,DAOL-GOLDRMF,ตราสารทุน,160577774.51,35407159.82,1,3.535178063598776
M0370_2564,KFINFRASSF,ตราสารทุน,53231123.33,45202643.53,1,0.177610846911457
M0370_2569,SCBSB6M79,ตราสารหนี้,1536354735.11,0.0,1,
M0371_2546,ES-TTW,ผสม,59545894.12,155553976.78,1,-0.6172010812412996
M0371_2560,M-SELECTCG,ตราสารทุน,33987545.41,20798821.25,1,0.6341092123189431
M0371_2565,KKP PREIT-UI FUND,ทรัพย์สินทางเลือก,256205059.38,349593720.51,2,-0.26713483581387343
M0372_2556,ONE-PREMIER,ผสม,16648753.87,20802052.21,1,-0.19965810575186527
M0372_2560,KFHAPPY,ผสม,666831988.8299999,771666618.49,2,-0.13585482013611117
M0373_2558,K-BANKING,ตราสารทุน,1067212628.88,280335264.48,1,2.8069153763426655
M0373_2563,KFCORE,ผสม,898626266.65,1960087546.25,1,-0.5415376887786295
M0374_2561,KT-BRAIN RMF,ตราสารทุน,43897772.53,36002446.7,1,0.2192997019283136
M0374_2565,SCBRMJAPAN,ตราสารทุน,241522538.34,118282828.66,2,1.041907021299333
M0375_2564,UGFT-M,ตราสารทุน,6959852711.610001,2384243431.54,2,1.9191032339825225
M0376_2555,KKP DIVIDEND FUND,ตราสารทุน,127537225.61,142695226.25,4,-0.10622640321157906
M0376_2557,FP ASM RMF,ตราสารทุน,63537937.77,49099005.2,1,0.2940779046578321
M0376_2560,TISCOGIF,ตราสารทุน,332670145.98,587370207.75,3,-0.4336278183833371
M0376_2564,KFGGRMF,ตราสารทุน,1210868942.17,1400641172.94,1,-0.13548954181581052
M0376_2568,DAOL-CHINATECH,ตราสารทุน,453532754.74,119856498.69,1,2.7839646552084676
